"","Basal.Sample.1","Basal.Sample.15","Basal.Sample.16","Basal.Sample.17","Basal.Sample.18","Basal.Sample.3","Basal.Sample.4","Basal.Sample.5","Basal.Sample.7","HER2.Sample.19","HER2.Sample.20","HER2.Sample.21","HER2.Sample.28","HER2.Sample.29","HER2.Sample.30","HER2.Sample.37","HER2.Sample.38","HER2.Sample.39","LumA.Sample.10","LumA.Sample.11","LumA.Sample.12","LumA.Sample.13","LumA.Sample.14","LumA.Sample.2","LumA.Sample.6","LumA.Sample.8","LumA.Sample.9","LumB.Sample.22","LumB.Sample.23","LumB.Sample.24","LumB.Sample.31","LumB.Sample.32","LumB.Sample.33","LumB.Sample.40","LumB.Sample.41","LumB.Sample.42","Normal.Sample.25","Normal.Sample.26","Normal.Sample.27","Normal.Sample.34","Normal.Sample.35","Normal.Sample.36","Normal.Sample.43","Normal.Sample.44","Normal.Sample.45"
"A0A140VJR3",0.166777040664803,0.855258527335976,0.0983638406225563,-0.0891468316634954,-0.131985585329479,-0.138064240341581,-0.3889189136518,-0.400180526390672,0.184529182754684,0.0685705701672531,0.224377483534596,-0.229697099255494,0.463842183892296,0.574194738302115,0.190549729155434,0.17195034356582,-0.23286168558682,-0.243834145484097,-0.120840889886001,-0.11931112387139,0.345907796052874,0.18139305683522,0.102479483247938,0.206781997397735,-0.356230044950753,-0.217740136616157,-0.267848776247222,0.0928935671720257,-0.202510223072568,0.21497674343301,0.0549430477066737,-0.152426943972803,-0.0609033749765064,-0.332618727754139,0.0358534300730113,-0.166907119497539,-0.36966424025219,-0.203376636866644,-0.415692644802361,-0.0578014272263781,-0.194507928353572,-0.276499920206987,-0.172321660342096,0.0698906076857839,-0.199224311727592
"B2RXF5",-0.954094377797518,-0.105003674621631,-0.765354929732872,-0.197345067365576,-0.267919600981363,0.0859528399850412,-0.645807858559464,-0.448032323517071,-0.977896111981621,1.76413330133402,-0.328180935886614,0.21641539103948,-0.0669883460714348,0.504442534200567,1.15712748003093,-0.804434038835581,-0.298179059132558,-0.565893738790697,1.04426810773411,-0.138656033506367,0.574602165199798,0.175509380047329,0.739247292654143,0.460591776487854,0.285542368899803,0.0855349847325409,-0.260413407331074,-0.547765061548613,1.42680801962847,-0.230364985957103,0.853475231625031,-0.0189206479327772,0.498716074426744,-0.00688089257547563,-0.340701045153698,-0.240548821025326,-0.301166442594099,-0.837230501349293,-0.779699766116563,0.130056438824654,0.161012475690795,-0.108100069969087,-1.13003426489447,-0.379747207735519,-0.134364222230709
"Q9UKU0",0.405723833370399,-0.169363233373923,-1.22226447381205,2.35256133276508,-0.556392753961121,-0.0615149579787953,1.00141680502354,-0.345885220650943,0.265095708494969,-0.519349207285253,-0.527283399553957,0.0677743773371561,0.269423149772232,-0.395472859071285,-0.282838670741512,-0.564847420979618,-0.285391153979259,-0.465062849755776,-1.46110807330255,-1.17114186905313,-1.21640346265359,-1.05682371569211,-0.795937674823476,0.0441720457644959,0.0228467884809108,-0.788381680076704,-0.287923570183865,-0.318256616105107,-0.426808366286087,0.0574348148798753,-0.402868526850844,-0.43954406926553,-0.360922299031755,-0.428246256413265,-1.09582221095803,-0.106444364537642,-0.120653331728957,0.0670287558413647,0.941308737256382,0.226367939146962,-0.313451333929304,-0.165374375519985,-0.775144607990542,-0.486082640529323,-0.0695726052406857
"Q96F81",-0.222876368036456,0.669281230083446,0.0600871506927678,0.0620393177496095,0.0058753245949351,-0.092692661359972,0.184821050870301,0.245079573650645,0.140021508410784,2.05431133533277,0.520970984791008,0.475527992274419,0.138581342687995,-0.0963729130042364,0.22215552987957,0.513899243508404,-0.117720400976979,0.231369960324076,0.186567073280235,0.378714349070034,0.569263639223944,0.528974416541867,0.629804943345509,-0.565687097071936,0.249958404045398,0.318183795221041,0.566434545555101,0.142322802569849,0.115804264353282,0.020853704585837,0.345002977310307,0.590134522132357,0.285636113121915,-0.251534401832571,0.194472407394547,0.191453094510234,0.221793316484089,0.087950431618601,-0.0266589855660257,0.22801081487018,0.0494463680286545,0.383150461989757,0.802597104400652,0.223042646385901,0.325169244547691
"J3KNJ3",-0.808982006379764,-0.0297391152720252,0.0907941746045896,-0.164328782976899,0.0429027460175761,0.0188606393477802,-1.07542360109974,-1.5495551731734,-0.535889184994479,-1.19730556047368,-0.976043215750438,-0.0288042000006185,-0.739974821414909,-0.344233460719274,-0.558081807557651,-0.748356440503959,0.127145318084257,-0.701165288542911,-0.519189677894838,-0.175328313455796,-0.4551587545272,-0.150249554443674,-0.139448846485987,1.65361423952098,0.0872035738928133,-0.492609728061584,0.315599207898929,-0.894482151858247,-1.23878965692328,-1.10679168557879,-0.428560391333656,-0.639749236874577,-0.72922562826255,-0.610874631592408,-0.350383474855818,-0.2073265209132,-0.339779984364448,-0.0929738887510694,-0.151160545164893,0.143274960311662,-0.172538861828263,0.0750007385955656,-0.369816918334117,0.465126574137268,0.195202015059724
"Q9BSR8",0.512471107911617,-0.128595612836486,0.65638960810285,0.031486171607118,0.559349210962761,0.427752603447617,0.888898939687496,1.46074682688796,0.199638707600343,0.245517694249499,-0.00506804222856532,0.395154293344326,0.072956968214852,-0.235142703779671,0.277631684092768,0.156720032913094,-0.227297130341616,0.182065954867562,0.160371930550464,0.118956479836645,0.347217954801799,0.233006132394838,0.334175412249127,-0.170848794263972,0.201144028271569,-0.528325557223884,0.057889693180178,0.11292028045943,0.263496405482383,-0.0398920167994677,0.0633852681057678,0.0890398080103726,0.869937501786063,-0.146692251063747,-0.163028083872772,0.126538356304489,-0.0408253558216758,-0.142290917990138,-0.0156022211246693,-0.1161916940262,-0.0152186918634236,0.135070019321321,0.0919945647237784,0.218946916483651,-0.134392433081297
"A0A1B1RVA9",-0.00937165252461252,0.217133506792666,0.0911963666006868,2.58556426527308,-0.117218844270044,-0.324417434136988,2.89081842209947,2.60472808705244,1.03421419517314,-0.478917836081792,-0.373950721996189,-0.982469225440933,0.023385077393121,-1.33027076534526,-0.840934685537529,-0.928043366690534,-0.440132080438618,-0.830081753729315,-1.10222426200273,-0.184718644949086,-1.50456299271969,-0.917457402274353,-0.995169479471772,-0.152287566929463,0.375038956979606,-0.736438403571841,-0.1947732147099,-0.963027209102932,-0.514975015206243,-0.538492160281156,-0.739584251917026,-0.463763788098099,-0.566634484328778,-0.879440888584893,-1.0112475963647,-0.0501520659006715,-0.0697977319486563,-0.714840036688021,1.97136286171608,-0.23197583740323,-0.914693373055649,-0.165156515748361,-0.204472817115805,-0.576769784602711,-0.580081200996448
"Q9BT49",-0.0914906608271094,-0.0558364806845779,-0.243064460390427,0.0196043184499561,0.393952722088371,-0.321990417040788,-0.30888531981769,0.938673148544072,0.289658653756593,-0.185099690108109,-0.0252468109313055,0.147985441524209,-0.0417380068836355,-0.114466281922642,0.0213019699916972,-0.175308281536847,-0.116625454537728,-0.379444546448164,0.376385279787774,0.42441562918778,-0.499002899295213,0.168347083646857,0.062028017355067,0.138492976203705,0.257437722956924,-0.295438870257981,0.642284298786126,0.130874946393474,0.550378363070397,0.0393351308232003,-0.233925223684957,-0.131170220972045,-0.158423893570355,-0.192840399910599,-0.347219857480922,-0.462203462516708,0.117592029761431,-0.232396448863428,-0.311109131288691,-0.134096355220365,0.0711639968058026,-0.287464493486017,0.01924723251266,0.0371996570935942,-0.0737698970870495
"D6RCM2",-0.269627769855952,-0.326421204959535,0.355184657488322,0.538226712612278,0.127733431454723,-0.420666153693798,0.500881124802437,0.506994215757969,-0.155712264362117,-0.234544999569929,0.127808833021621,-0.138701923958969,0.0401985881133991,-0.902077284609443,0.241902461659331,-0.0184365618032748,-0.249320701979619,-0.278705615488374,0.0456125543079738,-0.02618347260414,-0.0883259431014527,-0.62129078912792,0.00789852669461179,-0.294457738570611,0.12239639558904,-0.00357541022423762,-0.321287102466633,0.312776663670595,0.000276236371550265,0.193076658209254,0.222389681558091,-0.468827913333628,0.477480582655297,-0.151318288116164,-0.182698267026221,0.345411119888731,-0.390516451122062,-0.285764301113416,-0.213846768201149,-0.65594979670497,-0.67474204158524,0.59626519243798,-0.148552191092613,-0.0548283322588671,-0.269141346362869
"Q53GI3",0.107937202947008,-0.173251841494809,-0.110574912837428,0.299381236769102,-0.296973622747511,0.00742054998782351,-0.0453649056009955,0.0929975834721478,0.0669125084735003,-0.815391369588727,-0.697469736696186,-0.992150614691771,-0.77240632043839,0.0492451909779124,-0.193641760248184,-0.171982255409926,0.0854898056949162,-0.184638957369399,-0.20068719146859,-0.226180347450865,-0.58590656250848,-0.596354300233052,0.273469308835302,0.154405292610905,0.136639687102253,0.135159660174498,-0.232473053153057,-0.304236874469071,-0.152995783149593,-0.616504591268134,-0.45163021411929,0.0761784743877754,-0.158001420357855,-0.602153663938585,-0.59102278004292,-0.581743136224482,-0.67252751000006,-0.920706438142647,-0.457166247443183,-0.664945790304832,0.250550391756503,-0.538275022295818,-1.00220884374556,-0.473591779182886,-0.679461564255788
"Q9H3J6",0.241431458239405,-0.830873822358162,-0.542469328135121,1.24869460557182,0.364898437396674,-0.480385718361319,-0.517138402934532,-0.555601836564109,0.354832848860159,-1.60279910780677,-1.30095392359534,-0.412673628581874,-0.612718602818026,-1.04199181158125,-0.480227843335362,-0.535522177314296,-0.405011323618435,-0.463087414611172,-0.55363819740943,-0.600362410157762,-0.775450694860665,-0.962053446168595,-0.307338776387342,1.03304661215877,-0.230464149143865,-0.698074440174321,-1.00916179814589,-0.906731136952302,-1.07779698042876,-0.179042088931125,-0.593512514942537,-0.983351856012541,-0.301346903270617,-0.0649469793470137,-0.451275884279919,0.285737158686228,-1.02709697677813,-1.18515507553413,-1.25482719545883,-0.796757952564423,-0.424233184093969,0.100390679705555,-0.0836014659499053,0.390124440995172,-0.626147629312615
"A0A0S2Z3D0",-2.41722657500084,2.53154935168509,-2.14352601825952,0.463077738522393,-3.15370457329508,-1.59602248654907,-1.83436565753701,-2.86693457024474,-0.0340482010348482,-3.91240469785284,-1.11617941895194,-1.08225984067686,-1.53075561236803,-1.45691192650037,-2.41098156304049,-3.29874627005739,-3.64602425235535,-3.54680698273921,-2.22841811316964,-2.41121239080974,-1.64387734228119,-1.17548027125874,-1.68811352994879,-1.9630717615995,-2.54083009026739,-1.36439152058633,-1.77548982144213,-3.58926563747325,-2.97842536595427,-1.31324243862045,-2.52333925780134,-2.3084523963316,-2.63595758608597,-3.88056305490111,-2.62131044716039,-4.27989783049286,-2.63621958132414,-2.29436447453012,-2.61141390041819,-2.0943025959962,-1.6572625238664,-2.09087475738432,-3.07420034789912,-3.05879379453467,-2.78471669624296
"B4DYV8",0.0813595991335843,0.126472210168191,-0.3125039352902,-0.108991141055434,-0.170244747556241,0.236524010776235,0.0260535546837251,-0.196641042190292,0.344565898272891,0.11388138376471,0.10935722176996,1.22177181748318,0.199972538583215,-0.0393888975078834,-0.150516193110331,-0.451917691964026,-0.0272769111710076,-0.436948095043658,-0.0341348775925995,-0.274959411935923,-0.131589700539719,-0.0841874892648038,-0.056172075261711,0.157437703384607,0.0622749399080205,-0.0535537117855441,0.0729561522537246,-0.39895391939163,0.272106407555518,-0.10737745727816,-0.040677023549057,-0.262416632477843,-0.537529667322646,-0.288371603368449,-0.369155838067189,0.10489652983241,0.403702786187171,0.358972394737242,0.642664792468594,0.436396768483821,0.267347879442197,-0.0418793946746824,0.710827925152656,0.194037576434207,-0.025538283138743
"Q6NTF9",-0.323393091766669,-0.120595291852007,-0.665064141138431,0.403815590128986,-0.948011042209292,-0.36891993534619,-0.191225955150494,0.292185433378566,-0.266573977090043,0.216426383300361,0.0548989765234713,0.30933800294759,0.194399852823114,-0.0426606198082011,0.820527570025654,0.296685609974307,-0.303461913311959,0.217388117554834,0.392701275024762,0.437906848609781,-0.0144275775251712,-0.899252802017562,-0.0695084329861759,0.262375462068601,-0.00931694727436739,-0.632997677362899,1.00964469179576,-0.117351754417818,0.448780246977619,-0.24067553430456,0.295688245001845,0.133948204593245,0.168846351530771,0.347647519007378,-0.340818964092728,0.0832693148852363,0.199523382756339,0.00727661932945703,0.0908069711862126,-0.329214406228552,-0.193261242119261,-0.00585784975435003,-0.195771038272345,-0.151156152733852,-0.0955881954215889
"A0A024RDQ9",0.100376313010835,0.955905444043552,0.0244623248377306,1.20212961317761,0.503059854793473,0.196289679600757,0.651524391857515,0.543111682816553,0.416020386893674,0.184655180428055,0.0561242924280471,-0.454214246989913,-0.117394908845539,-0.479569007931962,-0.0278925041864347,0.341521257030219,-0.351267755856552,0.0639371271155111,0.0597313787419102,-0.193639116566472,0.313426453970118,-0.227893577467746,0.144165604572322,-0.290717039658198,0.245203378954752,-0.224074969242927,-0.568646236410665,-0.214078606556777,0.579360015227211,0.451087985707731,0.147217515998804,0.259133249589029,0.338061206185996,-0.153793259050282,-0.0548143548321046,0.534345599148316,-0.165877081431621,-0.211065357487144,-0.169830175441959,-0.275459806450269,-0.110262975390695,0.347192801079256,-0.0474706775906712,0.270652966966227,-0.278399046582379
"O15304",0.105253686303104,-0.366441395720736,0.280514735797029,-0.0790488888085155,-0.00225789095207739,0.0324338221876518,-0.813367560796607,-0.543503605425273,-0.360259680601282,0.0525727385033398,-0.0358789115948978,0.293907903018123,0.189994905505756,0.876751672815603,0.839117172880155,0.0256310192005639,-0.0751944582348832,-0.140986563361683,-0.0870048841718109,-0.326524643358463,0.292024667030525,-0.506368793887663,0.0313598128771173,0.643050705232023,-0.0302705283158878,0.3080252358671,-0.182400114362965,0.170578414254395,1.25208661866819,0.323535222579578,0.445786316226222,0.541371789111366,0.690055539930936,0.466804583371932,0.0183678529198624,0.144324769612775,0.272315462776375,0.0942346553340756,-0.0437372179476653,-0.0719291312473215,0.520211564797939,-0.270272595813649,-0.406109910419656,0.432132391705399,0.014554470319003
"Q6WRI0",0.143761322577094,0.106744753763628,-0.1258128747461,1.361667790558,0.457332985505443,0.046343108605791,-0.21436433910927,-0.157544857547694,0.243890181810561,-0.556799044662922,0.0843717170928982,0.491100153901073,-0.578786948051809,-0.280584163841992,0.294867579945117,-0.783964527488003,-0.0683217115681223,-1.13267642393846,0.395139588672661,-0.0457614252909721,0.0600768619500415,1.0932312527139,-0.372791533966443,0.427144474415332,0.0280855030247534,0.248106286185035,0.298028161951898,-0.855129485945624,-0.751314538722438,-0.305675539666227,0.391555449467361,-0.146816708232302,-0.531273086398801,-0.859393725655561,-0.752928481355114,-0.837554875615222,1.37465641286367,1.67959015444104,1.43064385507098,-0.173177275126291,0.433197474159643,0.397480553257283,-0.800390402038035,1.27910701977779,0.190334829708376
"A0A1C9HIH9",0.718744679682418,-0.833885397308869,0.12496929895237,-0.416315055736143,-0.0020540125579412,-0.130727836358711,-0.120253794087437,0.0250530334069551,0.0902547649996347,-0.153208631323544,-0.307580978167114,0.206756447583106,-0.345866944859983,-0.784514367558051,-0.456460386699717,-0.390276347196097,0.377032962901404,-0.601694209222004,-0.758433200756019,-0.54624226389032,-0.670881426340714,-0.718577159522133,-0.790601182738537,1.02241800678028,-0.000255851670333465,-0.688737392362919,-0.373025284773962,-0.0873840562850143,-0.136001260673017,0.413955053807548,-0.579816955618899,-0.231334854330804,-0.55517281765435,-0.301104184332379,-0.0922548407168296,-0.047730547053562,0.0107881031675746,-0.236919838456312,0.117921297868735,-0.161555412860072,-0.10836085701274,-0.0501341301026745,-0.16749658395764,-0.500710951434415,0.0515076265699818
"Q6ZUK4",-1.46565743531394,-1.13503806994879,-0.480347351128276,-1.6359504496939,-1.22736352143174,-1.06011263828996,-0.613865211937145,-0.970462957881566,-0.713828441398196,-0.694708858767143,-0.583528288778425,-0.0089206043022267,-0.718183538660938,-0.973845203020906,-0.597377125994733,-0.99894280771277,-1.01546869739119,-0.240138903473484,0.626674261428191,2.43440075009874,-0.912064700193861,0.172241601393213,1.91609922829464,0.745366129448294,0.272784878154259,-1.31505338874396,2.34051403997461,-0.262554442546549,-1.0202282547704,-0.172658619397704,-0.910589422634781,0.598242279730782,0.325911984016239,-0.568484979396404,-0.681447303823365,-0.708730768604926,0.165287911155074,0.501174120881827,0.644155276773987,-0.301499349451945,0.428710066650914,-0.699989109907785,-1.10252335700205,0.48930191622637,-1.08534093770346
"Q13508",-0.94124440573232,0.357782742535916,-1.14999104710009,2.27092215665962,-1.3197113084247,-1.28072635197793,1.96362335392336,-1.35985772447443,2.63100422224028,-2.827812427416,-2.73431489644576,-1.25398151728535,-3.49737803513316,-2.77772862380928,-3.42367283094808,-3.05489870069564,-2.03214518543873,-2.33248991176236,-3.55723248554571,-2.55213680751062,-2.30081666413644,-2.2211883375298,-2.02807824303286,-1.23469275321978,-0.743204925958985,-1.44653442634858,-0.570410869533897,-3.14578473136178,-1.53895493039562,-3.24441099105903,-2.96400048368516,-2.85005407032194,-3.67089118161579,-2.95520794603701,-2.91692870824287,-3.22929004136479,-1.90328911251585,-2.16147242400741,-0.744980823886499,-2.42018405202618,-1.60441658490159,-1.78767317926441,-1.86653849798564,-1.74846876599944,-1.45020731216919
"Q15389",-0.217063842635827,0.183891496146511,0.025177521701921,-0.234987443960739,0.178731678550276,-0.314212262298672,0.627066331825865,-0.410540514293524,0.200473180361627,-0.0407544500794289,-0.107223367251113,-0.174191216052073,0.0923376053377473,-0.186828898249807,-0.0335002221042699,-0.423654221953592,0.269133891565688,-0.0374711805751594,-0.123034107941502,-0.170584133386181,0.178196996681891,-0.350607008013766,0.210722016603458,0.0901363008728695,-0.0834501012462771,-0.534659941339102,-0.09654845959548,-0.0165977994078485,0.105356558104363,-0.0979974877959855,0.208687202588582,-0.211337858522072,0.245776002549438,0.182536247783168,0.16625631085425,0.0659442476696327,0.210301431887107,0.0529823657616457,0.154459698844144,0.209244633904205,-0.285300886790699,-0.0816694398298115,-0.111469031165291,0.170823889459717,-0.0837019211432562
"Q8TD08",-0.0632888105886198,0.169025443593454,0.156641955791551,0.0803147498687382,-0.164871921163554,0.156702892939708,-0.346363363609161,0.16593925450343,0.157258790022375,0.290012209817457,0.211406732435038,0.05954653570194,0.61031196490803,0.46559234087139,0.384012919995484,-0.0193512436722501,0.0404979946376812,0.148163419662219,0.45876527294369,0.179951014913044,0.39210937476921,0.264543270771417,-0.0955491209990232,-0.24286792812265,-0.129708789104177,0.345930665772777,0.210131142876673,0.474198994241649,0.0878787822417771,0.0831119459630501,0.538395315231042,0.435727394782718,0.520217131104282,0.293526528902754,0.281738222856139,0.182051785742595,0.182363822713222,0.241807470671116,0.111789737800585,0.35211722740523,0.28859931360164,0.353287867695959,0.326902278732029,0.221052809365023,0.453567503854617
"P24001",0.758814399190582,0.487568019074769,0.315678553249143,0.915911805273249,0.32968948247379,0.293078823832216,-0.0891900438584907,-0.529490452608981,-0.37248743363614,-0.871641666476406,0.0198768779247883,-0.845133203641768,-0.0710535008323858,-0.178301696244623,-0.760152060479713,0.145434657201771,-0.664684181702187,-0.765614965855751,-1.24260819688241,-0.514753859616327,-0.663818224115236,-0.58632844417633,-0.745341577745946,-0.634896381829236,-0.00873023720814193,-0.188099340691739,-0.983481239919085,1.07313113102715,-1.20179315684997,0.00835888891341926,-1.06819341406591,-0.800099081239247,-1.0343291399762,-0.799449765210191,0.00653808530211484,-0.814110651169455,0.0500876757723372,-0.895453044103354,-0.968644844240432,-0.104217577486045,-1.12146680204512,-0.245973669724139,-0.728114123458191,-0.967459874132707,0.202750703873225
"Q8TBQ9",0.338958917898541,0.132332850296283,0.303758400751551,-0.0637612359027733,-0.635691537794088,0.238972727458068,0.290827527743788,0.105519424613708,-0.635482526726567,0.496465821998995,0.331820295952279,0.329864224707943,0.894334138855989,0.354320294059411,0.316466291305814,0.64759262021736,0.174936317289979,0.217649745201914,-0.209787003118406,-0.149318847752972,-0.244733841080652,-0.0803158991944177,-0.0632921273464416,-0.346675169092826,-0.0311787900405121,-0.571571808353771,-0.0425722800755008,0.0154624077506474,0.439475548284193,0.0555747548132368,-0.244255786784137,0.228281203438351,0.0543382213125984,-0.0762653833845118,-0.188863390591928,-0.0373015074944289,0.322257509335661,0.248019070812214,0.120971544769808,0.129015917141507,-0.112269268146222,0.513330400726401,-0.0255101772245961,0.270848225144316,-0.0472220946435797
"Q8N257",-0.378391721239793,0.144644533720197,-0.025917025341335,0.392503394972694,0.324109619482012,0.0342849812680287,0.00890645807538181,-0.27623073689936,-0.122403293260744,-0.467386895298843,-0.0768494157939813,-0.0565074556656901,-0.450830707710585,0.284511571366018,-0.606725279900541,-0.500095907885578,-0.330388764286852,-0.545040292735368,-0.228093637634229,-0.478097805791702,-0.184067470471129,-0.484230496645311,-0.139484043699773,-0.0712614636862541,0.312645121128202,0.498061222942661,-0.392886026692968,0.267975691539651,0.184198024044565,-0.169195448962238,0.33398593014891,-0.0347662225094498,-0.625803803594797,0.0572521889937977,-0.289732296341975,-0.249072460342542,-0.0936369622209007,-0.166406539863412,-0.0604276889589916,-0.20594347840452,-0.416197484408693,-0.490730342812534,0.0289177319511662,-0.139319820531745,-0.140961296299471
"A8K0R7",-0.279501015665647,-0.706164287197981,-0.981786732080666,0.21071418761795,-0.701149235343396,0.200268347761917,-0.607348659998419,-0.587595304495844,-0.818538817619308,0.0404167682403227,-0.53666375993045,0.311231073017209,-0.365531920959761,0.654063604172682,0.0568124547614387,0.566609919163177,0.162966730810972,-0.13537648164004,-0.00687637473971002,-0.572269780096242,-0.178245656112343,-1.57651559495787,-0.118280675665995,0.208753880392294,0.146262019061185,0.282003243004496,-0.0891864007748385,0.235167114808045,1.20063793234605,-0.151609480661933,0.847615888808198,-0.0966193671262467,0.65877427956858,0.0477263142060251,0.304541205179116,-0.274530484445179,0.10540257634714,-0.0723657724428357,-0.333857921180347,-0.528497573934692,0.0504446610263018,-0.275724709824487,-0.229395340717986,-0.182170973130075,0.238700169457987
"B0QYL9",0.107223256988816,-0.526642213871437,0.342893373992634,0.469709131083215,0.399658353616494,0.0982284900961565,-0.0752505066160723,0.566399073718588,0.115321135256121,-0.367077920825849,0.060686927447747,-0.945588446689821,0.453376501016968,0.00766719115856979,0.716521233861548,0.548200591364197,0.0982903657120147,0.297565704447641,0.163697258400517,0.00846842713125604,0.312471152858673,-0.24458300005871,0.229963285137415,-0.160207600387815,0.017295776706266,-0.213242185563213,0.375267982531165,0.095061081271697,-0.377345885260965,-0.0711243799118439,0.136217572403557,0.59062826117666,0.38101466138463,0.179615756016836,0.275582682492958,0.413516054248236,-0.583799032476469,0.0281771855605136,-0.85144862742241,-0.0687768909649229,0.0666928061390725,0.227765337475068,0.14862359329989,0.00890239529315822,0.233649962404886
"Q9Y6X1",0.00987444785425727,0.0335556824285367,0.636721547414027,-0.516637682528616,0.586533285169401,-0.113770570844478,-0.147446705019379,0.173302183787942,-0.205867780449806,-0.377475459735601,0.22458899612359,-0.668565540727227,-0.397230067028281,-0.6090619422653,0.242030453455667,-0.667691804434516,-0.0975697142405179,0.0671573298336226,-0.140110537990472,0.199179037291553,0.217871870228165,0.265176030341103,0.314921377837258,-0.16418955907488,-0.173109315363861,-0.622790043629481,0.280859330224454,-0.161118467471642,0.174178849483457,0.0328864363606891,0.416928916637757,-0.189040639117071,-0.218256011917874,-0.205788504080762,-0.00416621562711746,0.180157068275227,-0.0948351075101073,-0.0191293035152614,-0.0527665670486699,-0.0582349095040734,0.111151296022373,-0.075995448480033,0.255310060138515,-0.399044888303145,0.077570648435133
"Q09428",-1.60649158678241,-2.85856866647496,-3.55371649460684,-1.9887193272754,-3.25256638782406,-0.375654245031428,-0.898626365078683,-2.10257437712885,-2.23558509240198,-0.792626992823037,-0.948287584365184,-1.54380044163242,-1.17241131469795,-0.565022671510568,-0.511736400940797,-1.36081880755617,-0.182722919422024,0.105866191617047,-1.27989518533537,1.23169510129704,-1.66145060398795,0.381202257512392,-1.431799793167,1.92520548276938,0.477557106854451,-0.685706150106186,1.29559833768366,-0.871137735707863,-0.85886021807035,0.84573423179836,0.987078015091802,0.366446755121118,1.32478893763219,-0.672085276915197,-0.0799622177592905,0.459535555720734,-1.17746879819795,-0.10540529194916,-0.230384588325448,-0.943995788781426,0.111149094213501,0.452116459248043,-0.73322094988598,0.0906567773535464,-0.468699690944849
"Q6UXT9",-0.373382297754211,-0.403001750927185,0.957536292528043,0.157583819396671,0.59517240351888,-0.237153584258956,-0.671294712524012,-0.534895757524761,-0.149958197080693,-0.661580206309545,-0.841878908368142,0.0459706634956047,0.166385461196822,-0.466466559394876,-0.438098995148664,-0.325333082611099,-0.114889084068536,-0.123511077889714,-0.364737504089363,0.507168084694505,-0.389008399975062,-0.563464730804228,-0.286384973493675,-0.0383385142212178,-0.260869616680161,-0.552972289426729,-0.607208390441988,0.0467493980947889,-0.775374454858016,-0.427068724363655,-0.24821151967631,-0.659446985914151,-0.45867560563359,-0.0472436578342688,-0.281723580584302,-0.0200929956392988,-0.622162408198446,-0.15487780687969,0.115429318909643,0.132735710279542,-0.338747739830714,-0.482195481650464,-0.264667523002618,-0.0588914055232793,0.0185817129085915
"Q96AP0",-0.0875989924748022,-0.146392939383438,0.160651149490946,0.382133328556729,0.808014107656001,-0.105030910060726,-0.328489531489324,-0.0435715110496236,-0.411097707536707,0.206679480347883,0.590805925054764,-0.163620626853839,-0.00518461228094334,0.0917044632896658,-0.0132946868713566,0.175471501465102,-0.158080071262256,-0.105522863272771,0.349020852160583,-0.000507082931508098,0.111531630877308,0.208568987287612,0.00365712878168295,0.0258183666731257,-0.0608215117921082,0.0114253862350151,-0.0142625746815616,1.11798631393499,0.603457539276296,0.340912171495289,0.499561058232603,0.0338287568075628,0.129827203664501,0.189644912180815,-0.0975481354021595,-0.0038443283924226,0.247462264290601,0.193252978476057,-0.0244072630989196,-0.241139283593438,-0.369069471025836,-0.0570312435743993,0.0520288476840941,0.0553858216783251,0.086944120212294
"Q9NQ31",-0.753697020428134,-0.414594061322276,-0.604965362275539,0.385369114142753,0.347853279475683,-0.233279236652605,-0.331965381799078,-0.273652516177995,-0.836223072267921,-0.686851111966565,-0.272529681551561,-0.454864360657281,-0.398611695751225,-0.605065789158242,0.0321457448624843,-0.45812908099031,-0.0657619320679976,-0.530452194259853,0.716146843811629,0.284865538434324,-0.161655963126653,0.126959615696381,-0.314013899747617,0.197053537362979,0.280187862103198,0.469990056304605,-0.0768819852587523,-0.27364619434938,0.0831181740860671,-0.283030122758608,-0.00886052078708941,-0.0540712489966668,0.59152723172014,0.0682488318104636,-0.477554077653042,-0.457369226080461,-0.502371982950419,0.17721330472264,0.117807671498751,-0.179482492114385,0.267151955244935,-0.328705714453071,-0.426299092155069,-0.427010188157763,0.218660211697798
"B4DXL2",-0.419744486941696,-0.362910047635842,0.284502488447828,-0.966342399539409,0.377386553883819,-0.837307400774332,-0.855892785352622,0.146196985700099,0.177855336038732,0.0821106660610101,0.268852610521543,-0.491913676318034,0.348554148211593,0.607747628964866,-0.440872371901015,0.0321819877116516,0.303636794445029,0.187782023828522,0.60951501761093,0.392960958728048,0.406733006102545,-0.1127113538935,0.140798539615284,-0.00106227268637696,-0.487779439320264,-0.740734559076517,0.410708654351328,0.091254972950904,-1.05841759394749,-0.0686714551339919,-0.0411452722376355,0.548893305472,-0.513710084432775,0.0180110812824382,0.622693838276735,-0.0994445801081312,0.376710458653508,0.193743585478885,-0.0331259627771734,0.152369878125588,0.417770447170058,-0.187141085557171,0.613007746251078,-0.713791192428117,-0.0346902009220209
