"","cluster","Mean.of.log.A","Mean.of.log.B","Mean.of.log.C","Mean.of.log.D","Mean.of.log.E","isClusterMember","maxMembership","membership.of.cluster.1","membership.of.cluster.2","membership.of.cluster.3","membership.of.cluster.4","membership.of.cluster.5","membership.of.cluster.6","membership.of.cluster.7"
"FAM73A",1,-1.32558829428142,-0.605377208297659,0.968358773672493,0.968801845436152,-0.00619511652956458,TRUE,0.591295339745782,0.591295339745782,0.0302471206347207,0.0295963319924044,0.067878514546374,0.158585566074679,0.084054235903117,0.0383428911029226
"ECHDC1",4,-0.182103337464234,-0.727834836391725,0.686262988313238,-1.10082943530696,1.32450462084968,TRUE,0.591324402091354,0.0874648114100715,0.0537681765624715,0.0908272935792948,0.591324402091354,0.0670637504669081,0.0557989662006936,0.0537525996892071
"STAM2",1,-1.6890875013181,0.062423347961345,0.719148711105187,0.780957759996116,0.126557682255451,TRUE,0.591418048122225,0.591418048122225,0.018333827006412,0.0182686805187425,0.0487743852087619,0.253766031327384,0.043145007084312,0.0262940207321629
"POLA2",2,1.43589557269764,0.262258159538904,-1.13207941417494,0.179348337757023,-0.745422655818632,TRUE,0.591432740489524,0.0179123057901443,0.591432740489524,0.108774052335242,0.021791804424126,0.0228454800917813,0.0490683161541641,0.188175300715019
"A1BG",4,-0.424409292244698,-0.0572168130141877,0.0328204055251383,-1.13846407905342,1.58726977878717,TRUE,0.59152759906703,0.0790337576521561,0.0534779822367954,0.0909215878605896,0.59152759906703,0.0740049574334919,0.0499647277573187,0.0610693879926186
"ASB9",3,1.35150941668492,-0.345638847895698,-0.825660576973324,-0.91351342266051,0.733303430844612,TRUE,0.59155129249056,0.0337446669637651,0.125846798079702,0.59155129249056,0.0789794384962772,0.0360216189775888,0.0480787687252175,0.0857774162668896
"ESD",1,-1.6366208413926,-0.100839259054346,1.01517031721745,0.261441263509947,0.460848519719547,TRUE,0.591856643212145,0.591856643212145,0.0247593906763137,0.0273546200204385,0.105120616616616,0.169612016041629,0.0487437479491064,0.032552965483751
"FCN1",3,1.33797290136777,-0.453602275757611,-0.811467615736852,-0.855883129545773,0.782980119672467,TRUE,0.591900918019186,0.0335779839395941,0.125549064015101,0.591900918019186,0.0809726719562124,0.0354726147580102,0.0482700121468149,0.0842567351650811
"CENPL",2,1.54774031689929,-0.567005839183247,-0.99716998679051,0.388034318316063,-0.3715988092416,TRUE,0.591924691003833,0.0207622456173168,0.591924691003833,0.163447174174804,0.0268388434528276,0.0236134157547975,0.0605722373975271,0.112841392598895
"EXOC6",1,-1.33960416504261,-0.0383049728200399,1.17690186261393,0.732442500759924,-0.531435225511209,TRUE,0.592064515464204,0.592064515464204,0.025509391237704,0.0239345476778482,0.0500513832623891,0.199531549816704,0.0751901365571708,0.0337184759839798
"PKIB",1,-1.27597243695107,-0.665050247046288,1.06295700012881,0.894129124235181,-0.0160634403666311,TRUE,0.592070586757181,0.592070586757181,0.0311136373944992,0.0307815121832859,0.0721745364672592,0.149056704362688,0.0862003868110198,0.0386026360240674
"TMEM2",3,1.35939662363167,-0.0257132010591927,-1.01505664236908,-0.89084539596376,0.572218615760364,TRUE,0.592088652363678,0.0299250294786921,0.1376805317831,0.592088652363678,0.065491145539985,0.0337758360059944,0.0446236287369266,0.0964151760916244
"NOP16",2,1.34125265438605,-0.13005906907758,-1.15444286654287,0.623459474567158,-0.680210193332759,TRUE,0.592094106237468,0.0201127559130455,0.592094106237468,0.0915686447521853,0.0226037812130554,0.024937535899363,0.0649623325840787,0.183720843400804
"SPCS2",3,1.73322233406642,-0.366896403454365,-0.437789822706163,-0.809650298081097,-0.118885809824795,TRUE,0.592171106216167,0.0264604034489261,0.180988549843532,0.592171106216167,0.0468336335316582,0.0279268504504441,0.048838951926777,0.0767805045824955
"MAP2",3,1.53566144787984,-0.827186356098564,-0.767579192059648,-0.398573040437262,0.457677140715638,TRUE,0.592220453813786,0.02865968510411,0.162760967861382,0.592220453813786,0.055514267875496,0.0296421953949421,0.0512621524785194,0.0799402774717646
"RBMS3",4,-1.08360318109733,-0.379212020150418,0.819769758585693,-0.628010377600578,1.27105582026263,TRUE,0.592224266292999,0.138536514221937,0.0364433982059579,0.0506712044197084,0.592224266292999,0.0905127377037926,0.0488295613924928,0.042782317763113
"FAAH",1,-1.63182678611245,0.304187882611096,1.02165815635999,0.430491341975315,-0.124510594833953,TRUE,0.592261181929487,0.592261181929487,0.0193921476236632,0.0195669712917286,0.0526885170961369,0.245054989638686,0.0439499445385914,0.0270862478817065
"TGFBR2",4,-0.284549229771169,-0.526144774544798,0.0890641317482893,-0.938010717143275,1.65964058971095,TRUE,0.592317798698081,0.0784526997982458,0.054855512309929,0.09508709812709,0.592317798698081,0.0681649491482844,0.0522269736293336,0.0588949682890365
"LAMA1",4,-0.655416975915047,-0.380640171513604,-0.0286567773717993,-0.663032632207144,1.72774655700759,TRUE,0.592647635626269,0.0895978823010477,0.0497756915880606,0.078542454551407,0.592647635626269,0.0793345941717929,0.051710981393097,0.0583907603683264
"NSA2",2,1.40269663459935,0.170205838863751,-1.22887065221924,0.29390795483272,-0.637939776076584,TRUE,0.592689942192727,0.0175553880360346,0.592689942192727,0.104485865076887,0.0213663024923498,0.0223346567293906,0.0479755012051707,0.193592344267441
"HELZ2",2,1.38879913938438,-0.247233087168199,-0.844740089325113,0.642938427985953,-0.939764390877017,TRUE,0.592838379369945,0.0228132556487271,0.592838379369945,0.0901875984406967,0.0240100764880408,0.0273791890321533,0.0895097640604947,0.153261736959943
"ICAM1",3,1.50890975919808,0.11563528912269,-0.939265279484519,-0.88706452221157,0.201784753375322,TRUE,0.592999300657664,0.0264797438841645,0.159566602839574,0.592999300657664,0.0508591475755521,0.0303131434925632,0.0430247756545036,0.0967572858959787
"POU2F1",5,-1.6143206955305,0.636829826573502,-0.0523268211700367,0.992096507469646,0.037721182657384,TRUE,0.593052730886601,0.171802025791854,0.0314145147033329,0.0290825280639671,0.056279629753275,0.593052730886601,0.0645915180556168,0.0537770527453529
"ADHFE1",1,-1.60393473523331,-0.290317605274775,0.938089328426465,0.423429826123997,0.532733185957622,TRUE,0.593082072625206,0.593082072625206,0.0257189427013595,0.0282419236419123,0.105251542457022,0.161982987497636,0.0521398507828603,0.0335826802940036
"MAD2L1",2,1.36877724294065,0.0979609458134281,-1.25005813653445,0.406796870778862,-0.623476922998493,TRUE,0.593143219432402,0.0172149235927499,0.593143219432402,0.0970520602024287,0.0205802150617671,0.0219599685035709,0.0495822005381272,0.200467412668954
"POTEF",4,-0.810219249907998,-0.152920018226396,-0.00192353158784874,-0.712140821174113,1.67720362089636,TRUE,0.593181750404267,0.0937485004760002,0.0473668836753115,0.0722846673240108,0.593181750404267,0.0854586906837156,0.0503118344052456,0.0576476730314487
"KRT16",3,1.35685176493543,-0.381384971927423,-1.08769467255671,-0.585805658772563,0.698033538321269,TRUE,0.593335103265214,0.0293770930692677,0.142848648744922,0.593335103265214,0.0628586281873568,0.0323691970500891,0.046050026333329,0.0931613033498214
"ASAP1",2,1.70767558020055,-0.113791476926165,-0.819135216683647,-0.163996746649613,-0.610752139941124,TRUE,0.593372331820094,0.0178827442320622,0.593372331820094,0.201592316154562,0.0244143570506527,0.0206897558357787,0.0451331658587441,0.0969153290481063
"HIRIP3",6,0.030109199127894,-0.238292192607135,0.385221835080429,1.28593374848708,-1.46297259008827,TRUE,0.593403148958586,0.078462097732747,0.0722222776560954,0.0450124716083928,0.0381198418638959,0.0874527437431939,0.593403148958586,0.0853274184370893
"UQCC1",1,-1.22636177990228,-0.305963981969181,1.45533535486782,0.413633891202074,-0.336643484198436,TRUE,0.593438360300768,0.593438360300768,0.031409468342806,0.0316967220849637,0.0756780661853364,0.150093439301836,0.0796035640427666,0.0380803797415237
"RBM12B",6,0.032938611248722,-0.357987706341566,0.475213796073009,1.27281545337135,-1.42298015435152,TRUE,0.593443653046428,0.0822726854582261,0.0712713545780895,0.0459347855497572,0.0398823665338107,0.0863781529284403,0.593443653046428,0.080817001905248
"PIR",3,1.6765628283839,-0.675413891758055,-0.776894391936964,-0.340428838996638,0.116174294307754,TRUE,0.593562490084078,0.0222966021552596,0.202743615366546,0.593562490084078,0.0383385225862386,0.0236775465825643,0.0449427912506086,0.0744384319747048
"PSMB3",6,-0.0066837991821685,-0.705495395033952,0.452384998465586,1.40736194582703,-1.14756775007649,TRUE,0.593757370122282,0.0881478835266912,0.0692677266163542,0.0468876095975339,0.0426830881818684,0.083779518745467,0.593757370122282,0.0754768032098037
"GPX3",4,-0.333028143431376,-0.592999075575833,0.937911391023854,-1.15869877279533,1.14681460077868,TRUE,0.593807144840146,0.0980675560522363,0.0499563691460743,0.0800607335569946,0.593807144840146,0.0714392645950796,0.055700805834322,0.0509681259751473
"TSN",1,-1.63743369072575,-0.166181484150463,0.964002078867123,0.351178786687825,0.488434309321262,TRUE,0.593834556854745,0.593834556854745,0.0252747305293923,0.027714715259879,0.101942109816822,0.168062003500885,0.0500095698802707,0.0331623141580061
"PLCG2",3,1.68035811543653,-0.674417321560437,-0.332029306722103,-0.775268459274609,0.101356972120622,TRUE,0.593932790614309,0.0302425273094738,0.160358312342909,0.593932790614309,0.0574238947404785,0.0305258845624412,0.05353823745528,0.0739783529751083
"EGFL7",3,1.44455505937995,-0.670074143573222,-0.537117754309456,-0.8761758729126,0.638812711415324,TRUE,0.593965857363618,0.0346460713407885,0.127338317255103,0.593965857363618,0.0805494247348516,0.0350320391702429,0.0513982977662184,0.0770699923691776
"NT5DC2",3,1.68011148989998,-0.0961117028823119,-0.883857682053518,-0.616232691696202,-0.0839094132679472,TRUE,0.594013679179999,0.0198535037450721,0.209268663778563,0.594013679179999,0.0337351743841993,0.0224708057105525,0.0380553709458056,0.0826028022558082
"ARHGDIB",5,-1.69991245853706,0.758532952365203,0.115981968684166,0.713392158246663,0.112005379241029,TRUE,0.594346706049036,0.183888330529701,0.0290640487322872,0.0281946222018717,0.0613630123600463,0.594346706049036,0.0553139278176242,0.047829352309433
"GMFB",5,-1.66009216642153,0.618586643227367,0.55011295200433,0.713717104754376,-0.222324533564547,TRUE,0.594371153186704,0.243048983266627,0.0207549830133564,0.0196704660390134,0.0428769224761842,0.594371153186704,0.0469958307857188,0.0322816612323959
"HYOU1",3,1.43797770496654,-0.13366416792028,-1.19186631350157,-0.549927223229701,0.437479999685004,TRUE,0.594400783212833,0.024727469872801,0.163782247229525,0.594400783212833,0.0475939287722995,0.0283859602155374,0.0416297491744906,0.0994798615225135
"KXD1",2,1.60360704123898,-0.201980583759553,-1.13305409452654,0.0497941853182267,-0.318366548271104,TRUE,0.594659730196634,0.0161639248504538,0.594659730196634,0.200544140139606,0.0227252425525019,0.0190814968496164,0.0400826133640656,0.106742852047122
"SPTB",3,1.39484783115767,-0.629465925341151,-0.731773298963432,-0.765842101687097,0.732233494834014,TRUE,0.594665401647312,0.0336585598232485,0.128617955156363,0.594665401647312,0.0775056199165593,0.0347878314200327,0.0500238296268931,0.0807408024095911
"HSPG2",4,-0.103145809866103,-0.477856586208285,0.531048915495386,-1.29368800087192,1.34364148145092,TRUE,0.594684579319138,0.0788309785577657,0.0549242375333354,0.098681185289384,0.594684579319138,0.0649187180733209,0.0524801370349141,0.0554801641921421
"MECP2",1,-1.36773035728314,-0.526771906396214,1.29230273538038,0.28599128003527,0.316208248263705,TRUE,0.594734640607469,0.594734640607469,0.0290335095624687,0.0321058657130173,0.113949341279777,0.132735818677716,0.0622014447115671,0.0352393794479859
"ALDH6A1",1,-1.32597795456275,-0.265634513276727,1.46727900653168,0.134911770212677,-0.0105783089048825,TRUE,0.594804485453752,0.594804485453752,0.0295140592320313,0.0319028926579615,0.0997104231794794,0.14355722067336,0.0646146462324671,0.0358962725709484
"NDNF",4,-0.319353356982064,-0.463239167826361,0.886959428331888,-1.25453108327133,1.15016417974786,TRUE,0.594857182194014,0.0942668407073115,0.0506534521042294,0.0819589373857723,0.594857182194014,0.0714792053529601,0.0547012057358218,0.052083176519891
"CHAF1B",2,1.33359055462493,-0.0106093494248924,-1.17934629843014,0.568592762600742,-0.712227669370646,TRUE,0.594864472781597,0.0181037753061209,0.594864472781597,0.0864620501603935,0.0204726946778908,0.0229505868140341,0.0585568758391964,0.198589544420767
"CCDC91",1,-1.38220260901769,-0.647135014270372,0.941103663574265,0.854704761168315,0.23352919854548,TRUE,0.595022732038676,0.595022732038676,0.0297259207082726,0.0303415098277328,0.0803522474193567,0.152483428846258,0.0744666008696795,0.037607560290024
"BIN2",3,1.38145769309226,-0.173078373308306,-1.11826444632334,-0.680290780380063,0.590175906919458,TRUE,0.595175389221074,0.0285873394680976,0.144410801024658,0.595175389221074,0.0588837154752854,0.032167455299613,0.0444647871767513,0.0963105123345205
"RIN2",5,-1.54720973994328,1.01584722873122,0.385329455270851,0.528568288306723,-0.382535232365512,TRUE,0.595345897001983,0.176728957850658,0.0309754823807622,0.0289491225964091,0.0555507013180223,0.595345897001983,0.061967850874421,0.0504819879777444
"ABCB10",2,1.59511362807258,-0.291192303045024,-1.12687681000389,0.117991460083311,-0.295035975106975,TRUE,0.595478023495019,0.0166970011004981,0.595478023495019,0.19665107339345,0.023294510236679,0.0195483545069112,0.0422563042293037,0.106074733038139
"METTL10",1,-1.22253918324471,-0.668986259594388,1.25537398107006,0.691938778270957,-0.0557873165019153,TRUE,0.595542687503729,0.595542687503729,0.0320923212378576,0.0325154223328957,0.079502220939202,0.137491632817722,0.0843007090401085,0.0385550061284853
"NOXA1",1,-1.42640396906334,0.0953006945993314,1.36847068062477,0.184883643758483,-0.222251049919246,TRUE,0.59556836312556,0.59556836312556,0.0268394655563323,0.0278572503616199,0.0766165679409816,0.178680170114724,0.0600009767874477,0.0344372061133336
"TNK2",6,0.207323566828911,-0.504616283313332,0.533374960391325,1.18388496733424,-1.41996721124114,TRUE,0.595679712910397,0.0776198814899687,0.0778801974512937,0.0499633114550381,0.0410617767427565,0.0773416181677192,0.595679712910397,0.0804535017828273
"RABEP1",1,-1.41030705612897,-0.386072408109144,0.840941032708452,1.06863756224553,-0.113199130715866,TRUE,0.595884921641213,0.595884921641213,0.0258862114664623,0.0245106266671723,0.0536831241207839,0.18904814913024,0.0762751483596404,0.0347118186144876
"KANSL3",6,0.391377419621577,-0.880397795610751,0.335775430603833,1.29054921892858,-1.13730427354324,TRUE,0.595887555431108,0.0692156683931134,0.088892422781353,0.0556919234068538,0.0417151535403356,0.066108251292929,0.595887555431108,0.0824890251543076
"DNAJB2",5,-1.6583823649972,0.624004693885438,0.0383734607965019,0.923972384343197,0.0720318259720658,TRUE,0.595947842503821,0.18152878071672,0.0294831790951329,0.0277833141529348,0.0563740880608801,0.595947842503821,0.0598006564617549,0.0490821390087565
"PGRMC2",1,-1.53035831849268,-0.170455142539979,1.22365909063832,0.144320236628595,0.33283413376574,TRUE,0.596081863593075,0.596081863593075,0.0267416865499189,0.0296539341838006,0.109962334333329,0.150887198723082,0.0528848130088793,0.033788169607915
"ABL1",5,-1.51812180872861,1.06568515801601,0.278901995393862,0.569870761984767,-0.396336106666024,TRUE,0.596101627280439,0.163370255752452,0.0331855256107243,0.0306496355565038,0.0561220527545475,0.596101627280439,0.0652682865713515,0.0553026164739819
"SDF2L1",3,1.70921012978289,-0.300481170120128,-0.877935448477865,-0.461190360185108,-0.0696031509997889,TRUE,0.596513394907361,0.0178702071149468,0.225263659038151,0.596513394907361,0.0298621671095728,0.0199109999271598,0.0363785557028998,0.0742010161999091
"OSBPL6",5,-1.55603326985078,0.454596023344447,0.251757896557597,1.11322306427613,-0.263543714327393,TRUE,0.596697799951184,0.202010455775886,0.0263163300797454,0.023489763136049,0.0432140172836262,0.596697799951184,0.0656674753520086,0.0426041584215012
"LRRC57",1,-1.21880561852635,-0.50665586570838,1.22835401832644,0.807750114971365,-0.310642649063073,TRUE,0.596712696188649,0.596712696188649,0.0307885469930163,0.0297285949261031,0.0639418526528966,0.15065873819145,0.0902494819263793,0.0379200891215056
"IGJ",4,-0.503058286829487,-0.0381649631941833,-0.0025333374483103,-1.06932149835845,1.61307808583043,TRUE,0.596732906826361,0.0801342372671551,0.051728367712676,0.086517244145061,0.596732906826361,0.0754745526935688,0.0491652284494702,0.0602474629057084
"SBF1",5,-1.59803901967703,0.758292877527961,0.573698043273235,0.636384240139749,-0.370336141263909,TRUE,0.596769982961085,0.219753182016568,0.023980411871056,0.0224588143784238,0.0460287806312616,0.596769982961085,0.053509200128422,0.0374996280131841
"DNTTIP2",2,1.409692647577,-0.434346901126326,-0.945882849443063,0.666803955135923,-0.696266852143534,TRUE,0.596842453630814,0.0228508062306574,0.596842453630814,0.103912602598613,0.0254258744743467,0.0268291037825658,0.0821091522736562,0.142030007009347
"FXYD1",4,-0.363492031476025,-0.932968882126423,0.631953921569334,-0.757996951775118,1.42250394380823,TRUE,0.5970316779066,0.0961602320388243,0.0498760951324219,0.0801756309882537,0.5970316779066,0.0692776289513216,0.0563691966689809,0.0511095383135973
